timestamp,RPM,Vibration_X,Vibration_Y,Vibration_Z,Temperature,Current_A,Pressure_PSI
42.0284,1678.49,-1.3798,-0.9049,-0.0381,66.07,19.959,64.12
42.0384,1679.25,-0.568,0.7301,-0.1362,66.05,19.627,61.64
42.0484,1680.01,1.1184,0.5022,0.3671,66.08,20.1,61.87
42.0584,1680.76,0.0888,-1.2282,-0.203,66.11,19.948,62.14
42.0684,1681.51,-0.9382,-0.5195,-0.015,66.1,20.5,61.53
42.0784,1682.26,-1.1326,0.3425,-0.1797,66.12,20.616,61.41
42.0884,1683.01,0.8305,0.8446,0.0357,66.1,20.457,61.2
42.0984,1683.75,-0.062,-0.5828,-0.0712,66.08,20.217,64.69
42.1084,1684.5,-1.1656,-1.1458,0.1381,66.2,20.21,63.69
42.1184,1685.24,-0.4368,0.5746,0.0963,66.24,19.93,64.66
42.1284,1685.98,1.3291,1.0865,0.3345,66.29,19.95,65.0
42.1384,1686.72,-0.2829,-0.6736,-0.1829,66.16,20.715,59.02
42.1484,1687.46,-1.0773,-0.9377,0.2672,66.22,19.491,63.48
42.1584,1688.19,-0.107,1.1086,-0.2187,66.29,20.337,61.88
42.1684,1688.93,1.649,1.0852,0.1647,66.26,20.223,64.48
42.1784,1689.66,0.1295,-0.742,-0.2137,66.49,20.691,61.68
42.1884,1690.39,-0.9958,-1.0087,0.2743,66.28,19.687,61.42
42.1984,1691.11,-0.8147,0.707,0.0557,66.37,20.412,60.7
42.2084,1691.84,0.3767,0.8554,0.2789,66.46,20.585,62.4
42.2184,1692.56,0.5265,-0.8587,-0.0207,66.53,19.468,64.62
42.2284,1693.29,-1.097,-0.5493,0.2973,66.56,19.89,63.54
42.2384,1694.01,0.0809,0.4303,-0.0761,66.63,20.388,61.25
42.2484,1694.72,0.6845,0.4106,-0.0123,66.74,20.698,66.26
42.2585,1695.44,0.4282,-0.7687,0.0966,66.68,20.539,64.04
42.2685,1696.15,-0.5369,-0.9072,0.4291,66.73,20.735,64.21
42.2785,1696.87,-0.1458,0.6584,-0.1933,66.72,19.922,65.23
42.2885,1697.58,1.1816,0.3424,0.1025,66.63,19.675,60.89
42.2985,1698.28,0.2738,-0.8114,-0.0662,66.72,20.518,61.79
42.3085,1698.99,-1.571,-0.7978,0.2405,66.68,19.868,64.58
42.3185,1699.7,0.1359,0.9809,-0.1881,66.54,20.057,62.02
42.3285,1700.4,0.9176,0.802,-0.0299,66.5,20.962,62.55
42.3385,1701.1,0.4217,-0.8518,-0.1117,66.44,20.598,62.94
42.3485,1701.8,-1.5708,-0.4906,0.2401,66.56,20.226,61.32
42.3585,1702.49,-0.6237,0.4917,-0.0484,66.59,20.167,62.75
42.3685,1703.19,1.5335,0.9191,0.2095,66.75,20.834,64.55
42.3785,1703.88,0.1652,-1.2388,-0.1977,66.7,20.636,64.32
42.3885,1704.57,-0.6681,-0.9947,0.306,66.8,19.929,65.18
42.3985,1705.26,-0.2924,0.519,-0.1469,67.1,19.569,65.3
42.4085,1705.95,0.5525,0.9807,0.0869,67.15,21.491,63.85
42.4185,1706.63,0.5361,-0.8396,-0.1836,67.25,19.945,64.26
42.4285,1707.31,-1.2831,-0.7887,-0.1055,67.34,20.827,63.94
42.4385,1707.99,-0.0583,0.5478,-0.1836,67.21,21.325,62.42
42.4485,1708.67,1.1148,0.7105,0.2594,67.28,20.65,62.07
42.4585,1709.35,-0.1955,-1.0165,-0.105,67.33,20.282,62.73
42.4685,1710.02,-1.059,-0.6897,0.384,67.32,19.876,63.41
42.4785,1710.69,0.3919,0.579,-0.1952,67.24,19.875,62.89
42.4885,1711.36,1.2572,1.1181,0.2287,67.32,20.79,64.27
42.4985,1712.03,0.2492,-1.2468,-0.0366,67.24,21.334,63.76
42.5085,1712.7,-0.7877,-0.9874,0.5068,67.47,20.417,64.33
42.5185,1713.36,-0.2028,1.2483,-0.1335,67.5,20.343,64.44
42.5285,1714.02,1.1742,0.677,-0.0015,67.39,20.976,65.47
42.5385,1714.68,-0.062,-1.1589,-0.0278,67.35,20.29,63.87
42.5485,1715.34,-1.0422,-0.7311,0.4347,67.34,20.777,65.25
42.5585,1716.0,0.0456,0.7124,-0.2031,67.59,20.667,64.69
42.5685,1716.65,0.8626,0.577,0.2807,67.52,20.447,65.65
42.5785,1717.3,0.6919,-1.1064,0.0299,67.52,20.65,66.33
42.5885,1717.95,-1.1419,-0.094,0.3068,67.48,21.546,64.5
42.5985,1718.6,-0.5303,0.7706,-0.1353,67.55,20.973,64.0
42.6085,1719.24,1.4147,0.3047,0.0492,67.51,21.223,63.91
42.6185,1719.88,0.1775,-0.4612,-0.1661,67.41,20.223,63.32
42.6285,1720.52,-0.8885,-0.6334,0.2225,67.4,21.237,62.98
42.6385,1721.16,-0.3505,0.6441,-0.0174,67.39,21.014,65.16
42.6485,1721.8,1.0994,0.553,0.2036,67.34,19.951,62.67
42.6585,1722.43,0.4106,-0.6685,-0.2103,67.31,20.977,66.22
42.6685,1723.06,-1.0311,-0.848,0.2365,67.44,20.456,63.81
42.6785,1723.69,-0.8606,0.3565,-0.024,67.42,19.946,68.48
42.6885,1724.32,0.783,1.2332,0.2099,67.33,20.79,62.86
42.6985,1724.94,0.5403,-0.9476,-0.2782,67.3,21.0,64.21
42.7085,1725.56,-1.16,-0.4125,0.1254,67.32,20.812,63.38
42.7185,1726.19,-0.4181,1.1598,-0.0103,67.2,20.688,62.71
42.7285,1726.8,0.7137,0.5362,-0.0551,67.38,20.583,65.63
42.7385,1727.42,-0.0635,-0.583,-0.4662,67.48,21.987,62.01
42.7485,1728.03,-1.7288,-0.9493,0.3783,67.64,20.168,63.29
42.7586,1728.64,-0.2903,0.3757,-0.0752,67.69,21.202,64.91
42.7686,1729.25,0.9437,0.6803,0.2428,67.5,20.779,65.19
42.7786,1729.86,-0.0306,-0.744,-0.3132,67.67,20.349,62.21
42.7886,1730.47,-1.1446,-0.9022,0.2621,67.6,20.758,65.02
42.7986,1731.07,-0.1497,0.7678,-0.1101,67.54,20.092,64.52
42.8086,1731.67,1.7531,1.0724,-0.0864,67.57,20.496,62.85
42.8186,1732.27,-0.1952,-0.819,0.0626,67.72,20.776,63.05
42.8286,1732.86,-0.7782,-0.9973,0.1747,67.84,20.029,61.48
42.8386,1733.45,0.0341,1.0222,-0.2102,67.95,21.063,66.85
42.8486,1734.04,0.8932,0.8359,0.0939,67.93,20.334,66.02
42.8586,1734.63,0.3182,-1.4782,-0.4528,67.91,20.095,62.64
42.8686,1735.22,-1.2652,-0.6794,0.2394,67.96,20.286,65.74
42.8786,1735.8,-0.201,0.9468,-0.1109,67.96,21.92,63.2
42.8886,1736.39,1.5816,0.7916,0.1209,68.06,19.848,66.12
42.8986,1736.96,0.4379,-0.627,0.0419,68.16,21.061,63.7
42.9086,1737.54,-0.9772,-0.9546,-0.0578,68.23,20.472,64.12
42.9186,1738.12,-0.3848,0.9351,-0.2391,67.99,20.678,64.05
42.9286,1738.69,0.6854,0.3948,0.022,68.02,21.161,63.38
42.9386,1739.26,0.1926,-0.7502,-0.1911,68.03,21.141,66.48
42.9486,1739.83,-0.7696,-0.2982,0.1593,68.06,20.529,65.93
42.9586,1740.39,-0.7127,0.6043,-0.0845,68.0,20.195,64.83
42.9686,1740.95,0.8159,0.5965,0.0968,67.88,21.191,65.85
42.9786,1741.51,0.2919,-1.0316,-0.2803,67.94,21.161,61.92
42.9886,1742.07,-1.4287,-0.7539,0.4015,67.92,20.747,62.64
42.9986,1742.63,-0.4912,0.5894,0.2133,67.99,21.116,65.13
43.0086,1743.18,1.0071,0.8917,0.1698,67.94,20.677,65.63
43.0186,1743.73,-0.1568,-0.6445,-0.2616,68.1,20.492,65.09
43.0286,1744.28,-1.4273,-0.6528,0.3693,68.21,20.912,61.78
43.0386,1744.83,-0.0413,0.4151,-0.3648,68.26,21.175,62.97
43.0486,1745.37,0.7437,1.0351,0.0974,68.25,21.075,65.22
43.0586,1745.91,-0.2275,-0.6239,-0.2519,68.35,21.179,68.26
43.0686,1746.45,-1.3258,-0.5787,-0.0266,68.4,20.549,66.67
43.0786,1746.99,-0.0317,0.9525,-0.1892,68.44,21.726,66.88
43.0886,1747.52,1.0786,0.8412,0.0174,68.56,20.768,65.37
43.0986,1748.05,0.1113,-0.6022,-0.145,68.71,20.885,65.41
43.1086,1748.58,-1.1252,-0.3052,0.1508,68.6,20.29,63.49
43.1186,1749.11,-0.7738,0.623,-0.2398,68.51,20.857,66.26
43.1286,1749.63,1.2878,1.0556,0.0909,68.44,21.225,64.58
43.1386,1750.15,0.3646,-0.8838,-0.1809,68.31,21.345,65.63
43.1486,1750.67,-1.263,-0.8184,0.2676,68.31,21.749,64.53
43.1586,1751.19,0.0528,0.4792,-0.1682,68.39,21.233,65.1
43.1686,1751.7,0.8028,0.7147,0.2695,68.4,21.116,64.59
43.1786,1752.21,0.5868,-1.1136,-0.0578,68.36,20.759,65.16
43.1886,1752.72,-1.0955,-0.9018,0.2312,68.49,20.655,66.42
43.1986,1753.23,-0.3488,0.5907,0.0629,68.52,21.476,62.79
43.2086,1753.73,1.1367,0.6735,-0.0227,68.57,21.471,62.48
43.2186,1754.24,0.2151,-0.9678,-0.216,68.69,20.461,65.73
43.2286,1754.73,-0.7774,-0.7614,0.4093,68.7,21.366,66.99
43.2386,1755.23,-0.5697,0.4636,-0.1833,68.91,21.334,67.49
43.2486,1755.73,0.9155,0.4241,-0.2777,68.88,20.456,63.36
43.2587,1756.22,0.557,-0.7778,-0.1748,69.09,21.288,64.46
43.2687,1756.71,-1.3237,-0.9848,0.1644,69.01,20.497,63.04
43.2787,1757.19,0.0246,1.1379,-0.5366,69.07,19.811,64.68
43.2887,1757.68,1.6557,0.8416,0.344,69.02,20.95,66.82
43.2987,1758.16,0.1244,-0.7185,-0.2508,69.14,21.164,65.12
43.3087,1758.64,-0.9422,-0.4325,0.1928,69.11,20.981,64.62
43.3187,1759.11,-0.5905,0.7937,-0.1773,69.15,22.477,65.57
43.3287,1759.59,1.3738,0.6414,-0.05,69.09,21.237,63.91
43.3387,1760.06,0.3036,-0.6542,-0.3036,69.2,21.125,67.58
43.3487,1760.53,-1.0062,-0.6575,0.0026,69.15,21.27,65.14
43.3587,1760.99,-0.4368,0.8262,0.0201,69.33,20.839,64.74
43.3687,1761.46,0.6506,1.1327,0.1204,69.24,21.528,65.98
43.3787,1761.92,0.3936,-0.9271,-0.2207,69.11,21.248,66.53
43.3887,1762.38,-1.7687,-0.7765,0.0021,69.22,21.229,67.58
43.3987,1762.83,-0.3372,0.8803,0.0373,69.17,20.763,64.99
43.4087,1763.29,1.4328,0.5509,0.3615,69.19,20.297,67.08
43.4187,1763.74,0.299,-0.8565,0.036,69.17,20.833,65.44
43.4287,1764.18,-0.5666,-0.4352,0.2154,69.05,21.229,64.19
43.4387,1764.63,0.0668,0.9881,-0.0979,69.05,20.869,64.05
43.4487,1765.07,0.9557,0.792,-0.0411,69.19,21.241,63.53
43.4587,1765.51,0.2484,-0.9182,-0.1779,69.3,20.982,64.2
43.4687,1765.95,-1.1668,-0.7013,0.0383,69.34,21.318,66.91
43.4787,1766.38,-0.7142,1.0662,-0.4146,69.46,20.618,66.57
43.4887,1766.82,0.8712,0.9362,0.2991,69.37,21.206,63.42
43.4987,1767.25,0.0707,-0.9626,-0.2448,69.35,20.793,62.78
43.5087,1767.67,-1.7649,-0.7025,0.3196,69.4,20.348,63.89
43.5187,1768.1,-0.2241,1.0005,-0.0078,69.4,21.038,64.19
43.5287,1768.52,1.08,0.5317,0.2234,69.38,21.892,64.64
43.5387,1768.94,-0.2641,-0.8394,-0.0478,69.28,20.398,67.25
43.5487,1769.35,-1.0342,-1.3237,0.0472,69.08,21.191,64.33
43.5587,1769.77,-0.0224,1.003,0.1393,69.17,21.534,67.62
43.5687,1770.18,1.2242,0.9482,0.1457,69.21,22.288,62.37
43.5787,1770.59,0.1393,-0.6964,-0.0937,69.32,20.895,64.84
43.5887,1770.99,-0.9794,-0.8817,0.0415,69.28,20.829,66.54
43.5987,1771.4,-0.0318,0.9614,-0.2784,69.23,20.565,66.68
43.6087,1771.8,1.2497,1.1387,0.2101,69.24,21.722,64.57
43.6187,1772.19,-0.0121,-0.5316,-0.1057,69.34,20.721,66.92
43.6287,1772.59,-1.0752,-0.7898,0.0198,69.33,20.973,66.56
43.6387,1772.98,0.124,0.9208,-0.3537,69.42,20.237,64.58
43.6487,1773.37,0.9798,1.0601,-0.0527,69.33,21.607,65.62
43.6587,1773.76,0.8634,-1.262,0.0418,69.33,21.747,66.16
43.6687,1774.14,-1.3171,-0.8629,0.0455,69.33,21.594,64.24
43.6787,1774.52,-0.2237,1.2216,-0.1881,69.47,20.372,68.13
43.6887,1774.9,0.9583,1.0257,0.3547,69.5,21.481,64.02
43.6987,1775.28,0.2997,-0.7962,-0.3053,69.69,20.344,65.92
43.7087,1775.65,-1.6834,-1.1581,0.0277,69.57,21.212,63.51
43.7187,1776.02,-0.3959,0.8769,-0.2519,69.59,21.289,65.53
43.7287,1776.39,0.8337,0.634,0.3791,69.62,21.344,63.77
43.7387,1776.76,0.2721,-0.8075,0.1628,69.7,21.46,64.93
43.7487,1777.12,-0.8636,-0.9835,0.2488,69.63,21.191,63.03
43.7588,1777.48,-0.0371,0.6347,-0.0184,69.81,20.217,66.99
43.7688,1777.84,0.4511,0.2647,0.0486,69.82,21.468,65.96
43.7788,1778.19,0.8428,-0.5865,0.1566,69.72,21.252,67.07
43.7888,1778.54,-1.0746,-0.8806,0.1755,69.73,20.755,65.07
43.7988,1778.89,-0.4625,0.9321,-0.0072,69.71,20.425,67.38
43.8088,1779.24,1.2109,0.7799,0.1191,70.0,21.982,65.41
43.8188,1779.58,0.2818,-1.1605,-0.175,70.12,21.83,65.62
43.8288,1779.92,-1.3644,-1.0949,0.3841,70.13,21.57,68.71
43.8388,1780.26,-0.1689,0.6432,-0.0535,70.13,20.882,65.01
43.8488,1780.59,0.9827,0.5991,0.3519,70.24,19.964,67.91
43.8588,1780.92,0.1063,-0.8037,-0.0958,70.34,21.607,66.34
43.8688,1781.25,-1.3714,-0.9786,0.0066,70.06,21.411,64.68
43.8788,1781.58,-0.6568,1.3328,-0.2212,70.14,21.043,63.71
43.8888,1781.9,1.2099,1.0361,0.1489,70.15,21.795,63.91
43.8988,1782.23,0.4019,-0.6949,-0.2273,70.03,21.659,67.13
43.9088,1782.54,-1.0122,-0.809,-0.033,70.13,21.325,68.19
43.9188,1782.86,0.0203,1.2763,0.0473,70.36,21.257,65.86
43.9288,1783.17,1.2645,0.7243,0.051,70.43,21.268,65.96
43.9388,1783.48,0.0652,-0.9064,-0.1119,70.55,21.584,66.87
43.9488,1783.79,-0.9159,-0.736,0.1768,70.74,20.818,66.14
43.9588,1784.09,-0.6316,1.0748,-0.2204,70.66,21.462,67.44
43.9688,1784.39,0.8981,0.9374,0.3496,70.48,20.791,66.34
43.9788,1784.69,-0.0655,-1.0189,-0.2994,70.56,21.922,65.8
43.9888,1784.99,-0.8448,-0.9111,0.1709,70.54,21.522,64.65
43.9988,1785.28,0.0598,1.0609,-0.0945,70.41,20.914,64.4
44.0088,1785.57,1.3155,0.9564,0.1231,70.41,21.3,60.96
44.0188,1785.86,0.544,-1.0001,-0.3256,70.5,20.835,67.72
44.0288,1786.14,-1.4337,-1.174,0.2615,70.49,22.016,65.29
44.0388,1786.43,-0.1172,0.8507,-0.0192,70.42,22.077,64.85
44.0488,1786.7,1.1328,0.9328,0.0292,70.41,21.616,62.65
44.0588,1786.98,0.4751,-0.4519,-0.0242,70.42,22.048,64.49
44.0688,1787.25,-1.2054,-1.0761,0.1864,70.23,21.348,64.4
44.0788,1787.52,-0.3359,0.7974,-0.3221,70.23,21.655,64.27
44.0888,1787.79,1.3336,0.6789,0.0017,70.1,21.888,65.82
44.0988,1788.06,0.4826,-0.5658,0.0412,70.18,21.274,65.73
44.1088,1788.32,-1.3724,-0.7847,0.1758,70.04,21.315,63.41
44.1188,1788.58,-0.2374,0.6787,-0.2138,70.15,21.748,63.43
44.1288,1788.83,0.8548,0.9153,0.0002,70.12,21.606,63.45
44.1388,1789.09,-0.531,-1.0074,-0.2061,70.08,20.907,68.29
44.1488,1789.34,-1.1127,-1.0813,0.062,70.12,20.192,68.05
44.1588,1789.59,-0.035,0.6838,-0.2553,70.04,21.2,64.18
44.1688,1789.83,1.2519,1.2084,-0.133,70.08,20.241,62.8
44.1788,1790.07,-0.3678,-0.8117,0.043,70.02,20.795,65.75
44.1888,1790.31,-1.279,-0.7476,0.2734,69.98,20.855,65.59
44.1988,1790.55,-0.8819,0.846,-0.3186,70.03,21.009,65.96
44.2088,1790.78,1.5851,0.8472,0.1479,69.93,21.705,66.34
44.2188,1791.01,-0.1102,-0.8391,-0.2626,69.82,21.815,65.8
44.2288,1791.24,-0.798,-0.7007,0.0878,69.86,21.552,63.54
44.2388,1791.46,0.0688,0.9386,-0.1786,69.87,21.616,65.64
44.2488,1791.69,0.9048,0.9906,0.0625,69.9,21.629,66.48
44.2589,1791.9,-0.1255,-0.9049,0.1739,69.94,20.054,64.61
44.2689,1792.12,-1.0703,-1.0175,0.0602,69.96,21.308,65.77
44.2789,1792.33,-0.4669,0.7582,-0.2473,70.03,20.406,64.79
44.2889,1792.54,1.2066,0.2779,0.0115,70.06,21.56,68.27
44.2989,1792.75,0.0681,-0.4053,0.0309,69.87,20.26,63.57
44.3089,1792.96,-1.7106,-0.5565,-0.1223,69.71,21.218,66.92
44.3189,1793.16,-0.8814,0.7052,-0.2397,69.91,21.583,62.67
44.3289,1793.36,1.2447,0.7014,0.3421,69.93,20.751,68.11
44.3389,1793.55,0.0431,-1.0726,-0.0883,70.04,21.792,63.45
44.3489,1793.75,-1.343,-0.3858,0.1535,70.01,21.566,65.49
44.3589,1793.94,-0.0021,0.5591,0.1953,70.02,21.504,62.78
44.3689,1794.12,1.5294,0.7996,0.1613,69.99,21.663,63.13
44.3789,1794.31,0.1284,-0.9419,-0.2304,70.25,21.136,66.78
44.3889,1794.49,-1.28,-0.5639,0.0816,70.29,21.392,66.91
44.3989,1794.67,-0.0594,0.8894,-0.294,70.25,21.322,65.72
44.4089,1794.84,0.7711,0.3306,0.3119,70.09,21.312,66.39
44.4189,1795.01,0.2757,-0.9789,-0.0371,70.3,20.983,67.04
44.4289,1795.18,-1.0129,-1.0128,0.2918,70.3,20.698,64.52
44.4389,1795.35,-0.004,0.9366,0.059,70.38,21.152,63.35
44.4489,1795.51,0.5978,1.1278,0.0606,70.48,21.125,65.47
44.4589,1795.68,-0.0211,-1.3523,-0.2642,70.45,20.953,64.65
44.4689,1795.83,-1.4427,-0.9689,0.1146,70.53,21.748,65.89
44.4789,1795.99,-0.1767,0.7799,-0.253,70.48,20.737,66.4
44.4889,1796.14,1.3237,0.673,0.1467,70.39,21.237,64.35
44.4989,1796.29,0.6549,-0.7336,0.0481,70.52,21.907,66.29
44.5089,1796.44,-1.3283,-0.8113,0.0963,70.51,21.779,66.24
44.5189,1796.58,-0.3545,1.0233,-0.0988,70.57,21.933,66.32
44.5289,1796.72,1.5251,0.6111,0.107,70.63,21.03,64.91
44.5389,1796.86,0.2935,-0.8624,-0.0005,70.7,21.718,66.51
44.5489,1796.99,-0.8002,-0.5726,0.0205,70.56,20.794,66.32
44.5589,1797.12,-0.1172,0.7375,-0.45,70.51,21.188,66.35
44.5689,1797.25,0.8336,0.9619,0.1909,70.49,21.236,67.87
44.5789,1797.38,-0.1969,-0.9081,0.0281,70.42,21.039,65.86
44.5889,1797.5,-1.6465,-0.5047,0.1868,70.47,21.146,64.44
44.5989,1797.62,-0.0038,0.8714,-0.2157,70.6,21.081,63.76
44.6089,1797.74,1.5379,0.8609,-0.0508,70.75,20.836,67.26
44.6189,1797.85,0.7565,-0.9325,-0.0451,70.72,21.756,65.8
44.6289,1797.96,-0.9287,-0.7892,0.1403,70.76,21.237,67.94
44.6389,1798.07,0.1479,0.9877,-0.1377,70.82,21.429,62.35
44.6489,1798.18,1.0079,0.8989,0.392,70.89,21.41,66.79
44.6589,1798.28,-0.1467,-1.2359,-0.2605,70.81,21.355,65.0
44.6689,1798.38,-0.9271,-0.4057,0.3845,71.0,21.374,64.94
44.6789,1798.48,-0.0742,0.4592,-0.1133,71.11,21.175,64.42
44.6889,1798.57,1.2146,0.5925,-0.1575,71.21,22.037,66.7
44.6989,1798.66,0.315,-0.9483,-0.1445,71.34,21.708,66.43
44.7089,1798.75,-1.0857,-0.6601,0.2613,71.4,21.337,63.92
44.7189,1798.83,0.1871,1.3193,-0.172,71.31,21.104,65.9
44.7289,1798.91,1.5714,0.2981,-0.1042,71.3,21.268,66.65
44.7389,1798.99,0.3606,-1.0528,-0.1415,71.14,21.536,65.68
44.7489,1799.07,-0.9294,-1.2938,-0.012,71.19,22.077,66.93
44.759,1799.14,-0.0424,0.9343,-0.0426,71.18,20.64,65.25
44.769,1799.21,1.045,0.8295,0.2322,71.19,21.656,61.99
44.779,1799.28,0.4228,-0.5292,-0.2744,71.32,21.889,65.63
44.789,1799.34,-1.6019,-0.7309,0.0099,71.28,20.582,65.99
44.799,1799.4,0.121,1.1885,-0.002,71.26,21.234,65.97
44.809,1799.46,0.8254,0.9065,-0.0135,71.27,20.792,67.29
44.819,1799.51,0.2801,-1.0368,-0.2774,71.1,21.539,62.38
44.829,1799.57,-1.4375,-1.1122,-0.0619,71.08,21.144,65.05
44.839,1799.62,-0.0277,0.9973,-0.0619,70.84,21.258,63.85
44.849,1799.66,1.1739,0.3864,0.1608,70.79,21.117,63.43
44.859,1799.71,-0.2855,-0.6053,-0.2169,70.89,21.681,65.0
44.869,1799.75,-1.0581,-0.7994,0.1148,70.95,21.435,66.25
44.879,1799.78,-0.3656,1.2284,0.1152,70.9,21.436,65.62
44.889,1799.82,1.4488,0.6383,-0.0325,70.91,21.4,64.14
44.899,1799.85,0.1919,-0.8629,-0.4062,70.81,21.605,64.83
44.909,1799.88,-1.066,-0.7055,0.1815,70.83,21.187,66.56
44.919,1799.9,-0.478,0.9193,-0.1295,71.13,22.167,66.04
44.929,1799.93,1.008,0.6491,0.0063,71.32,20.699,64.71
44.939,1799.94,0.0524,-0.833,-0.0147,71.34,20.452,64.68
44.949,1799.96,-0.9279,-0.9882,0.2382,71.36,20.41,63.05
44.959,1799.98,0.314,0.6292,-0.4434,71.27,20.273,64.96
44.969,1799.99,0.9435,1.0668,0.014,71.2,21.649,62.54
44.979,1799.99,0.5116,-0.7503,0.2359,71.25,21.587,68.27
44.989,1800.0,-1.8361,-0.739,0.199,71.2,21.914,63.76
44.999,1800.0,-0.546,1.3488,-0.0099,71.3,20.781,67.08
45.009,1800.0,0.8976,0.688,0.287,71.47,21.681,67.95
45.019,1799.99,-0.2187,-0.6023,-0.1083,71.51,21.335,65.65
45.029,1799.99,-1.6605,-0.7104,0.2301,71.53,21.389,65.16
45.039,1799.98,-0.0624,0.6773,-0.0027,71.37,21.617,63.17
45.049,1799.96,1.1213,1.2157,0.191,71.45,20.925,64.63
45.059,1799.95,0.2993,-0.6863,-0.1583,71.34,22.596,67.22
45.069,1799.93,-0.9784,-0.7834,0.1356,71.31,21.967,65.5
45.079,1799.91,-0.1051,1.1162,-0.1978,71.42,21.033,65.34
45.089,1799.88,1.383,0.6516,0.1112,71.53,20.752,67.39
45.099,1799.85,0.1632,-0.7276,-0.2844,71.49,21.253,66.29
45.109,1799.82,-1.5418,-1.3497,-0.0097,71.46,21.386,64.95
45.119,1799.79,0.1341,0.6803,-0.151,71.39,21.826,65.32
45.129,1799.75,1.0091,0.9961,-0.0331,71.28,20.708,64.11
45.139,1799.71,-0.0982,-0.9981,-0.184,71.23,21.433,64.16
45.149,1799.67,-1.2393,-0.6988,0.0834,71.08,20.524,64.88
45.159,1799.63,-0.4556,0.5994,-0.0475,71.16,21.505,65.76
45.169,1799.58,1.0607,1.212,0.25,71.21,21.232,63.14
45.179,1799.53,0.2842,-0.6389,-0.1769,71.27,22.252,64.84
45.189,1799.47,-1.0815,-0.7996,0.3074,71.19,20.509,64.61
45.199,1799.41,-0.4496,0.8358,0.0339,71.08,21.966,63.34
45.209,1799.35,1.0397,1.0062,0.1823,71.09,20.427,64.57
45.219,1799.29,0.5018,-0.4418,-0.0834,71.11,20.613,61.6
45.229,1799.22,-1.0371,-0.5097,0.1541,71.1,20.437,63.98
45.239,1799.15,0.4438,1.4807,0.072,71.08,21.398,63.16
45.249,1799.08,1.5401,0.5169,0.2894,71.27,20.685,64.68
45.2591,1799.01,0.5213,-1.143,0.0946,71.32,20.595,61.72
45.2691,1798.93,-1.6024,-1.0441,0.1116,71.52,21.369,65.28
45.2791,1798.85,0.0519,1.049,-0.0219,71.66,21.491,66.37
45.2891,1798.76,1.1701,0.7901,0.3065,71.84,21.283,64.97
45.2991,1798.68,0.0112,-0.9769,-0.1983,71.74,21.18,65.86
45.3091,1798.59,-1.1357,-0.5432,0.0567,71.8,22.174,64.07
45.3191,1798.49,0.1079,1.2474,-0.1019,71.77,21.33,62.72
45.3291,1798.4,1.3363,0.3634,0.239,71.61,21.658,64.87
45.3391,1798.3,-0.0886,-1.0889,0.0334,71.77,21.324,66.05
45.3491,1798.2,-0.9633,-0.5391,0.069,71.74,20.702,63.2
45.3591,1798.09,-0.3654,0.8231,-0.3297,71.65,21.523,64.18
45.3691,1797.99,1.251,0.5439,0.1401,71.61,20.918,64.66
45.3791,1797.88,0.0824,-0.6858,-0.2407,71.54,21.198,69.17
45.3891,1797.76,-1.2516,-1.0652,-0.1208,71.48,21.394,65.13
45.3991,1797.65,0.0573,0.8653,-0.2921,71.47,20.268,62.25
45.4091,1797.53,0.8739,0.8243,0.1512,71.65,20.432,61.91
45.4191,1797.4,0.7554,-1.0845,0.1021,71.59,21.689,65.81
45.4291,1797.28,-1.7322,-0.5456,0.1077,71.76,20.9,68.75
45.4391,1797.15,-0.3504,0.7992,-0.0699,71.86,20.921,64.63
45.4491,1797.02,1.2969,1.0929,0.2788,71.9,21.31,64.43
45.4591,1796.89,0.3456,-0.9732,-0.3328,71.98,21.031,65.7
45.4691,1796.75,-1.2159,-0.5722,0.179,71.99,21.43,63.72
45.4791,1796.61,-0.1868,1.1286,-0.1024,72.13,21.193,61.23
45.4891,1796.47,1.3088,0.5824,0.1854,72.19,21.315,66.58
45.4991,1796.32,0.0994,-1.4557,-0.1728,72.03,20.862,64.14
45.5091,1796.17,-0.7676,-0.6484,-0.0227,72.06,21.307,66.51
45.5191,1796.02,0.0838,0.9607,-0.0787,72.15,21.76,63.68
45.5291,1795.86,1.4473,0.8768,0.347,72.12,20.921,65.23
45.5391,1795.71,-0.1226,-0.9996,0.0298,72.14,21.66,66.1
45.5491,1795.55,-1.2092,-0.8448,0.023,72.09,21.174,66.53
45.5591,1795.38,-0.2566,1.4454,-0.3,71.95,21.564,65.08
45.5691,1795.22,0.8836,0.3683,-0.1536,71.81,21.258,65.0
45.5791,1795.05,0.2737,-0.7601,0.099,71.66,21.174,65.6
45.5891,1794.88,-1.3464,-0.8793,-0.045,71.73,21.363,65.33
45.5991,1794.7,0.0317,0.8599,-0.1468,71.49,21.791,62.43
45.6091,1794.52,0.8639,0.6557,0.2959,71.44,21.3,62.56
45.6191,1794.34,0.6798,-1.145,-0.3396,71.37,21.418,61.22
45.6291,1794.16,-1.4537,-0.5914,0.3212,71.35,20.991,65.64
45.6391,1793.97,-0.0975,1.292,-0.1351,71.17,21.958,63.5
45.6491,1793.78,1.4223,0.851,-0.0754,71.22,21.489,65.48
45.6591,1793.59,-0.0086,-0.9188,-0.1337,71.11,21.205,64.86
45.6691,1793.4,-0.9288,-0.9793,-0.012,71.23,21.101,62.83
45.6791,1793.2,-0.5305,1.0741,-0.0301,71.18,21.648,63.95
